SPI1,SPI3,SPI6,SPI12
-3.83349353,-0.830293399,-0.63708415,-0.201760324
-0.235432287,-1.26545483,-0.750886371,-0.261362488
0.847014674,-1.079571573,-0.470849317,-0.496250798
0.949655621,0.622459507,-0.338710938,-0.04429361
-0.156988516,0.966301627,-0.541799232,-0.230313662
1.413245147,0.916016862,-0.508458517,-0.191360476
1.262483603,0.870338404,0.739577504,-0.172263895
-0.72659876,0.255548787,0.928213355,-0.254715478
-0.179550548,-0.248395319,0.338715904,-0.269038854
0.311323165,-0.20060569,0.01742889,-0.304027112
1.272224866,0.861181737,0.846790979,0.059993957
-0.552564146,0.482662608,0.272494247,-0.177114771
1.180601174,0.888395458,0.594972405,0.832138313
2.168511239,1.386680662,1.524443268,1.725725394
-0.426737371,1.798515886,1.484930452,1.586831099
-0.290553144,1.138216984,1.367563559,1.209402413
0.659573618,-0.392048374,1.073543339,1.283392665
0.293582718,-0.039290329,1.53030932,1.224507805
1.52251682,1.215148755,1.288309999,1.238233786
0.45189642,0.886178787,0.02412882,1.34523234
0.898382669,1.098388797,0.804980173,1.453541357
-1.494752141,-0.302648489,0.039336443,1.107397572
-0.950844381,-1.066023398,-0.664867326,0.482025412
-0.549629577,-1.748196478,-0.903215727,0.475840741
-0.263664871,-0.941421992,-1.008267594,-0.074602645
0.607042741,-0.240034527,-0.884201085,-0.81549379
0.899480201,0.476685958,-0.860299764,-0.493932092
0.911321891,1.072378246,-0.097705142,-0.140377685
2.501174123,1.800982633,0.737355777,0.189202803
1.641147753,2.102397251,1.251129916,0.257050469
-0.148008431,2.591794547,1.601220535,0.130085082
-0.62623287,-0.162778005,1.586605991,-0.020990679
0.309109115,-0.170298408,1.285895729,-0.155039438
-0.715229652,-0.636522209,0.293883336,0.01339406
-0.155123292,-0.545883436,-0.612545559,0.224909874
-1.024436631,-1.168881073,-1.178859064,0.086578121
-0.05854501,-0.670387202,-0.97461177,0.153199357
0.102611441,-0.600831914,-0.869164812,-0.01098477
0.175229572,-0.06250968,-0.907037023,-0.268227722
0.373251056,0.173225172,-0.519793623,-0.378921849
0.149297579,0.224244235,-0.475397328,-0.796007419
-0.300343321,0.20979236,-0.018697791,-0.893209167
-0.129243535,-0.227957364,0.081273832,-0.885711054
0.312749813,0.058841785,0.159214123,-0.720650702
0.09634734,0.081817029,0.108231933,-0.696400448
1.273161423,0.973460852,0.864395978,-0.032078535
-0.694822793,0.393485084,0.341785908,-0.200183042
0.4489036,0.506375233,0.429222222,0.251972669
0.96192325,0.336130617,0.709048718,0.59628399
-1.576885696,0.155088177,0.273839922,0.269880041
-0.795778672,-0.446594574,0.06144105,0.043071577
0.346616277,-1.180238549,-0.389218899,0.048103483
-1.346830322,-0.710865964,-0.256576948,-0.060645898
1.510349427,0.093783627,-0.385447599,0.023023983
-1.292867739,-0.932501697,-1.319838037,-0.029042521
1.625091049,1.380663583,0.054376859,0.22215114
0.655337866,1.060383732,0.8424962,0.341403951
-1.617757366,0.006911555,-0.256999433,-0.468659042
-1.959200877,-1.813621506,-1.033785339,-0.801053031
0.184002749,-1.712102075,-0.901603114,-0.965106127
-0.852058076,-1.158473817,-0.989479101,-1.535808538
0.464396262,-0.1928094,-1.237631611,-1.103899626
0.181088916,-0.271670846,-1.403935955,-0.966070743
-2.445057845,-0.377092876,-1.264472015,-1.319414793
1.590899818,-0.292803829,-0.389142811,-0.961665522
-0.909036889,-0.717025535,-0.533096921,-1.067618858
0.423566319,1.293558206,-0.018665757,-0.961757971
0.661442515,0.46435283,-0.110798756,-1.154678105
-0.81263162,-0.210492223,-0.675629095,-1.38986235
-0.687150251,-0.737594556,-0.318167992,-1.182101317
0.984494971,-0.138984483,-0.016705888,-0.346865578
2.204812259,1.602505662,1.361776084,0.673758293
1.733255308,2.297315099,1.740723436,1.458758199
0.990865431,2.453653638,1.974574537,1.757832783
0.821220538,1.919455918,2.332462598,2.11459859
1.479516286,1.521283683,2.840503648,2.52623713
1.744016153,1.789817042,3.013098337,2.540382648
1.32327542,2.100270672,2.39063661,2.590061203
-0.508843757,1.627867972,1.733576792,2.530798559
